global_panel_id,farfield_local_panel_id,production_gamma_real_per_m,production_gamma_imag_per_m,analytic_gamma_real_per_m,analytic_gamma_imag_per_m,gamma_relative_error,single_layer_column_l2_m,double_layer_column_l2,actual_column_l2,stable_column_relative_residual
2668,188,0.349635109596797,0.144243411875753,0.349635109596797,0.144243411875753,0,5.85694541448284,0.503838715574158,2.40446450619889,0
2669,189,0.349635109596797,0.144243411875753,0.349635109596797,0.144243411875753,0,5.85827497006079,0.503842724483851,2.40489418173005,0
2670,190,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85968200364224,0.503845218426883,2.40535623694906,0
2671,191,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86094055005062,0.503846752209117,2.40577229484812,0
2672,192,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86190283813007,0.50384842547249,2.40608888796519,0
2673,193,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86245932876055,0.503850020472592,2.40627049231677,0
2674,194,0.349635109596797,0.144243411875753,0.349635109596797,0.144243411875753,0,5.86268141541165,0.503850879710043,2.40634265363428,0
2675,195,0.349635109596797,0.144243411875753,0.349635109596797,0.144243411875753,0,5.86272064458589,0.503850784803852,2.40635663902584,0
2676,196,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86265605287,0.50384981952825,2.40633876329694,0
2677,197,0.349635109596797,0.144243411875753,0.349635109596797,0.144243411875753,0,5.86248005535231,0.50384862632749,2.40628388671448,0
2678,198,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86207058119706,0.503847913934897,2.40614901114389,0
2679,199,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86126388394647,0.503847051052975,2.4058823217194,0
2680,200,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86007125659467,0.503844938364169,2.40549094928767,0
2681,201,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85865080451471,0.503841162272034,2.40502886691224,0
2682,202,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85724398462212,0.503836574917023,2.40457410471525,0
2683,203,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85625161157454,0.503833694717069,2.40425220653579,0
2684,204,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85612916244952,0.503834708311188,2.40420708884169,0
2685,205,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.73728923080238,0.511291901787668,2.392817253064,0
2686,206,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.74363990406761,0.511540616947592,2.39445974307963,6.05895080943825e-17
2687,207,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.74770248625725,0.511617882013402,2.39567182231977,0
2688,208,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.75189523551037,0.511735961065771,2.39683934141637,6.08030408244797e-17
2689,209,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.75715118991517,0.512598092609701,2.39771140923992,5.85913851717818e-17
2690,210,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.75474953923977,0.511773671698246,2.39764402034433,5.93188960331212e-17
2691,211,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75235900442952,0.511601674054031,2.39716867694587,0
2692,212,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,1.60306799775579e-16,5.75185290723962,0.511632910562674,2.39700672784176,1.33528563434415e-16
2693,213,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75215931107362,0.511662749452301,2.39709080077987,0
2694,214,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.75388529364045,0.511758597628054,2.39748499411031,6.88454107105161e-17
2695,215,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75725267908236,0.512602578904912,2.39774529583855,0
2696,216,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75301540904093,0.511786244112133,2.39706607924349,0
2697,217,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.74811633266241,0.511578216518291,2.39582612491947,0
2698,218,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.74404357179008,0.511537836110168,2.39462397605561,5.91518543313781e-17
2699,219,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.73887755728801,0.511412378433528,2.39320287184334,0
2700,220,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.73100424233091,0.510794400845775,2.39156366171173,6.87701599396848e-17
2701,221,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.72821277572624,0.510047008646733,2.39129345191088,5.87441477694865e-17
2702,222,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.73728923080177,0.511291901787652,2.39281725306385,0
2703,223,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,1.60306799775579e-16,5.74363990406899,0.511540616947586,2.39445974308013,1.55084413843194e-16
2704,224,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.74770248626065,0.511617882013407,2.39567182232092,0
2705,225,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75189523551593,0.511735961065788,2.3968393414182,0
2706,226,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75715118992286,0.51259809260973,2.39771140924244,0
2707,227,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75474953924972,0.511773671698288,2.39764402034757,0
2708,228,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.7523590044416,0.511601674054086,2.39716867694979,0
2709,229,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,1.60306799775579e-16,5.75185290725382,0.511632910562743,2.39700672784635,1.32130992290697e-16
2710,230,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75215931108979,0.511662749452383,2.39709080078509,0
2711,231,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75388529365843,0.511758597628147,2.3974849941161,0
2712,232,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75725267910192,0.512602578905015,2.39774529584486,0
2713,233,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75301540906185,0.511786244112245,2.39706607925022,0
2714,234,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.74811633268443,0.51157821651841,2.39582612492655,5.82121594922915e-17
2715,235,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.74404357181284,0.511537836110291,2.39462397606292,0
2716,236,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.73887755731127,0.511412378433653,2.39320287185081,5.91655232401451e-17
2717,237,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,1.43382760621457e-16,5.73100424235433,0.510794400845902,2.39156366171924,1.43321341358468e-16
2718,238,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.72821277574942,0.510047008646858,2.39129345191832,0
2719,239,0.360941771491978,0.140031938107313,0.360941771491978,0.140031938107313,0,5.73728923082441,0.511291901787774,2.39281725307112,0
2720,240,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.74363990409071,0.511540616947702,2.39445974308711,5.92825301131816e-17
2721,241,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.74770248628125,0.511617882013516,2.39567182232755,0
2722,242,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75189523553511,0.511735961065887,2.39683934142439,0
2723,243,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.75715118994038,0.512598092609819,2.3977114092481,5.9827194826534e-17
2724,244,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75474953926542,0.511773671698366,2.39764402035265,0
2725,245,0.360941771491978,0.140031938107313,0.360941771491978,0.140031938107313,0,5.75235900445532,0.511601674054151,2.39716867695424,0
2726,246,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75185290726546,0.511632910562795,2.39700672785014,0
2727,247,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75215931109933,0.511662749452421,2.39709080078821,0
2728,248,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75388529366575,0.511758597628173,2.39748499411851,0
2729,249,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.75725267910713,0.512602578905029,2.39774529584659,6.01416216035343e-17
2730,250,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.75301540906509,0.511786244112248,2.39706607925132,5.83833761845877e-17
2731,251,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.74811633268562,0.511578216518403,2.39582612492698,6.90109861045726e-17
2732,252,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.74404357181219,0.511537836110276,2.39462397606277,5.84430341905753e-17
2733,253,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.73887755730891,0.51141237843363,2.3932028718501,5.97759689412128e-17
2734,254,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.73100424235029,0.510794400845871,2.39156366171798,0
2735,255,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,1.60306799775579e-16,5.72821277574393,0.510047008646822,2.39129345191659,1.54129594791051e-16
2736,256,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.73728923081754,0.511291901787733,2.39281725306894,0
2737,257,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,1.60306799775579e-16,5.74363990408272,0.511540616947657,2.39445974308455,1.529033837405e-16
2738,258,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.74770248627209,0.511617882013467,2.3956718223246,0
2739,259,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.75189523552497,0.511735961065835,2.39683934142112,5.91506386199185e-17
2740,260,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75715118992946,0.512598092609765,2.39771140924457,0
2741,261,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75474953925364,0.511773671698309,2.39764402034884,0
2742,262,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75235900444289,0.511601674054093,2.39716867695021,0
2743,263,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75185290725247,0.511632910562735,2.39700672784592,0
2744,264,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,1.43382760621458e-16,5.75215931108578,0.51166274945236,2.3970908007838,1.16853124309203e-16
2745,265,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.7538852936518,0.511758597628111,2.39748499411397,6.00253199140274e-17
2746,266,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,0,5.75725267909282,0.512602578904967,2.39774529584192,0
2747,267,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.75301540905047,0.511786244112185,2.39706607924656,5.89253121779149e-17
2748,268,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.74811633267075,0.511578216518339,2.39582612492214,6.86366988371137e-17
2749,269,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.74404357179714,0.511537836110211,2.39462397605786,5.95043654225162e-17
2750,270,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.73887755729373,0.511412378433565,2.39320287184515,5.85091398876956e-17
2751,271,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,1.43382760621457e-16,5.73100424233503,0.510794400845806,2.39156366171301,1.16143718189919e-16
2752,272,0.360941771491978,0.140031938107314,0.360941771491978,0.140031938107314,7.16913803107287e-17,5.72821277572867,0.510047008646756,2.39129345191162,5.86571633731669e-17
